period,department,category,transaction_count,total_amount,budget,variance,budget_utilization_pct,variance_pct,budget_available,avg_transaction_value,spending_deviation_pct,transaction_count_deviation_pct,period_total_spending,period_spending_change_pct,rolling_3m_avg_spending,rolling_spending_deviation_pct,high_budget_utilization,high_spending_deviation,high_transaction_deviation,large_period_change,large_rolling_deviation,anomaly_score,is_anomaly,anomaly_signals
2026-03,Customer Support,Subscription,33,942766.08,,,,,0,28568.66909090909,-12.773167752224063,-30.19976498237368,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,True,False,False,1,0,high transaction deviation
2026-03,Customer Support,Support Tools,78,727990.84,667801.37,60189.46999999997,109.0130797425588,9.013079742558777,1,9333.215897435895,-3.5373842788498004,-2.7027027027027084,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Customer Support,Training,65,490276.94,480392.15,9884.78999999998,102.0576501926603,2.0576501926603044,1,7542.722153846154,-10.268740102142145,-14.785142024763283,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Customer Support,Transaction Fees,57,1375375.78,,,,,0,24129.399649122806,28.64731375732441,19.02552204176335,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,False,False,False,1,0,high spending deviation
2026-03,Finance,Audit,66,551046.7,563601.42,-12554.720000000088,97.77241157412271,-2.227588425877296,1,8349.192424242423,53.19476688521814,28.29373650107992,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,Finance,Bank Charges,44,201458.61,208192.7,-6734.0899999999965,96.76545335163048,-3.2345466483695136,1,4578.6047727272735,-13.754048541725837,-14.19284940411701,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Finance,Product Sales,20,491266.92,,,,,0,24563.346,-28.7025125229532,-35.59928443649375,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,Finance,Professional Services,47,391295.35,405641.0,-14345.650000000023,96.46346153372068,-3.536538466279302,1,8325.432978723404,8.039206632205563,1.4388489208633042,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Finance,Service Revenue,26,874695.13,,,,,0,33642.12038461539,19.60977550431521,-17.46031746031746,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Finance,Software,43,245038.33,230991.92,14046.409999999974,106.080909669914,6.080909669913984,1,5698.565813953488,-26.636463148845195,-16.052060737527114,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2026-03,Finance,Subscription,37,841890.5700000001,,,,,0,22753.79918918919,25.086647733342737,20.433996383363475,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,Finance,Transaction Fees,38,1072291.31,,,,,0,28218.19236842105,52.510981578561314,23.46570397111913,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,HR,Benefits,36,174478.56,161827.85,12650.709999999992,107.81738742744218,7.817387427442181,1,4846.626666666667,-32.56504726495635,-20.87912087912088,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-03,HR,Product Sales,37,986533.43,,,,,0,26663.065675675676,44.23060752578481,22.20183486238532,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,HR,Recruitment,45,241316.5,242009.01,-692.5100000000093,99.71384949676046,-0.286150503239532,1,5362.5888888888885,0.0663932926567771,-0.3690036900368951,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,HR,Service Revenue,24,619967.99,,,,,0,25831.99958333333,-9.3539069368017,-21.167883211678827,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,True,False,False,1,0,high transaction deviation
2026-03,HR,Software,45,280878.13,293089.09,-12210.96000000002,95.8337036701025,-4.166296329897514,1,6241.736222222223,5.967811995739552,-4.142011834319524,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,HR,Subscription,25,556637.53,,,,,0,22265.5012,-14.061751383565865,-12.109374999999996,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,HR,Training,51,274094.36,281629.92,-7535.559999999998,97.32430417904462,-2.6756958209553865,1,5374.399215686274,29.114717835369117,7.494145199063236,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,False,False,False,1,0,high spending deviation
2026-03,HR,Transaction Fees,17,319178.86,,,,,0,18775.22705882353,-48.6574126950467,-39.64497041420118,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,IT,Cloud Services,69,1351796.05,1340214.14,11581.910000000147,100.86418354010203,0.8641835401020429,1,19591.24710144928,5.363517779869951,-3.869969040247669,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,IT,Cybersecurity,74,1089791.92,1140472.42,-50680.5,95.55618363835576,-4.443816361644239,1,14726.917837837836,3.540205559414262,1.679389312977108,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,IT,Hardware,70,1147061.71,1143642.36,3419.3499999998603,100.2989877010152,0.2989877010151897,1,16386.595857142856,-10.47927345265834,-5.191873589164779,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,IT,Product Sales,48,1146756.05,,,,,0,23890.751041666663,11.456829234512416,5.882352941176465,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,IT,Service Revenue,51,1192570.93,,,,,0,23383.7437254902,14.31608171764785,11.543134872417983,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,IT,Software,69,1173174.54,1166695.2,6479.340000000084,100.55535841751986,0.555358417519853,1,17002.52956521739,24.765087636895043,0.323101777059783,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2026-03,IT,Subscription,46,1045955.9,,,,,0,22738.171739130437,6.400339314521821,2.857142857142859,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,IT,Transaction Fees,33,854733.3,,,,,0,25901.00909090909,-9.249895893254562,-23.45360824742269,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,True,False,False,1,0,high transaction deviation
2026-03,Marketing,Advertising,87,1306554.47,1201063.08,105491.3899999999,108.78316815799548,8.78316815799549,1,15017.867471264368,-12.450448841213008,-0.2547770700637015,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Marketing,Content,87,893233.58,882637.24,10596.339999999967,101.20053171561172,1.2005317156117237,1,10267.05264367816,4.166776214345568,-1.8181818181818212,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Marketing,Events,89,1178480.45,1111463.15,67017.30000000005,106.02964659692049,6.02964659692047,1,13241.353370786515,-3.5245963946752368,1.7789072426937755,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Marketing,Product Sales,47,1159063.19,,,,,0,24660.91893617021,0.5438272955128953,-13.31967213114754,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Marketing,Service Revenue,57,1426057.0,,,,,0,25018.54385964912,20.320110079444284,4.907975460122695,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,False,False,False,1,0,high spending deviation
2026-03,Marketing,Software,116,1410935.55,1416496.37,-5560.820000000065,99.60742433812236,-0.3925756618776273,1,12163.2375,37.739615189339766,26.62219526986052,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,Marketing,Subscription,49,1176582.98,,,,,0,24011.897551020407,-3.3291168456173548,-12.063808574277166,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Marketing,Transaction Fees,57,1263879.56,,,,,0,22173.32561403509,10.069743776719008,14.765100671140946,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Operations,Logistics,107,2359074.26,2468680.5,-109606.24000000022,95.5601285788096,-4.439871421190398,1,22047.4229906542,10.53441617579916,6.115702479338848,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Operations,Maintenance,108,1562979.75,1467526.28,95453.46999999996,106.50437891987868,6.504378919878693,1,14472.034722222224,14.227091742842996,8.785674314493571,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Operations,Product Sales,64,1603934.0,,,,,0,25061.46875,20.025332772973663,7.063197026022304,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,False,False,False,1,0,high spending deviation
2026-03,Operations,Service Revenue,61,1507799.72,,,,,0,24718.028196721312,20.661119827668337,7.436399217221133,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,False,False,False,1,0,high spending deviation
2026-03,Operations,Subscription,59,1416363.28,,,,,0,24006.157288135597,1.7529001887931397,-3.4545454545454595,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Operations,Supplies,99,1119835.44,1056153.55,63681.8899999999,106.02960525957612,6.029605259576119,1,11311.46909090909,-0.8388776088343458,0.9060022650056592,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Operations,Transaction Fees,77,1828053.51,,,,,0,23740.95467532468,27.556066943344053,24.86486486486487,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-03,Operations,Utilities,118,1901670.98,1763682.84,137988.1399999999,107.82386361484356,7.823863614843579,1,16115.855762711864,31.313870933459548,21.44082332761577,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-03,Sales,Client Entertainment,80,806796.66,736437.45,70359.21000000008,109.55399674473374,9.55399674473373,1,10084.95825,7.275546566755084,-3.9999999999999942,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-03,Sales,Commissions,102,1444868.24,1350044.76,94823.47999999998,107.02372860585749,7.023728605857481,1,14165.374901960784,24.80429250286399,22.15568862275449,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-03,Sales,Product Sales,50,1144531.37,,,,,0,22890.6274,-2.555374512514658,-3.121636167922503,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Sales,Service Revenue,49,1068384.44,,,,,0,21803.764081632653,2.91945944143586,1.730103806228379,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Sales,Software,103,1072508.94,1061905.18,10603.76000000001,100.9985599655894,0.9985599655893956,1,10412.708155339806,28.34182887663848,21.81340341655716,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-03,Sales,Subscription,53,1148335.53,,,,,0,21666.708113207547,5.097509427628966,6.117908787541716,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Sales,Transaction Fees,54,1156689.1,,,,,0,21420.16851851852,-2.5278650891368803,5.081081081081088,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,False,False,False,False,False,0,0,
2026-03,Sales,Travel,73,808502.52,796729.06,11773.459999999965,101.47772443495408,1.4777244349540812,1,11075.37698630137,-10.714458686898954,-11.096075778078488,56759906.24,9.37048846471562,54279469.873333335,4.56975053819615,True,False,False,False,False,1,0,high budget utilization
2026-04,Customer Support,Outsourcing,75,857198.18,802714.48,54483.70000000007,106.78743206426276,6.78743206426276,1,11429.309066666669,-4.62802178973458,-4.390934844192633,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Customer Support,Product Sales,42,990729.71,,,,,0,23588.80261904762,-14.39790805947451,-16.556291390728482,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Customer Support,Service Revenue,50,1298712.63,,,,,0,25974.252600000003,18.892996340451425,6.257378984651709,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Customer Support,Software,72,701914.64,646272.84,55641.80000000005,108.60964542467856,8.609645424678538,1,9748.814444444444,-0.9565106837437324,-3.9288361749444016,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Customer Support,Subscription,47,1061911.87,,,,,0,22593.869574468088,-1.7495320298201,-0.587544065804937,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Customer Support,Support Tools,84,895149.15,857457.05,37692.09999999998,104.39580034941692,4.395800349416915,1,10656.5375,18.611971092334407,4.781704781704776,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Customer Support,Training,76,582871.03,574070.7,8800.330000000075,101.53296971958336,1.5329697195833327,1,7669.355657894737,6.6779764919437286,-0.3641660597232256,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Customer Support,Transaction Fees,38,777430.52,,,,,0,20458.697894736844,-27.282165728583745,-20.649651972157766,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-04,Finance,Audit,44,292820.14,280462.84,12357.299999999988,104.40603824734856,4.406038247348556,1,6655.003181818182,-18.5939901525643,-14.470842332613389,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Finance,Bank Charges,57,260959.48,240558.91,20400.570000000007,108.48048820972794,8.480488209727923,1,4578.23649122807,11.718722990575914,11.159263271939327,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Finance,Product Sales,33,790722.5599999999,,,,,0,23961.289696969696,14.757435366131268,6.261180679785326,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Finance,Professional Services,66,571050.75,566602.59,4448.160000000033,100.7850581833733,0.7850581833732939,1,8652.28409090909,57.67084882742911,42.446043165467614,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-04,Finance,Service Revenue,19,509550.43,,,,,0,26818.443684210524,-30.32176532133284,-39.68253968253968,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-04,Finance,Software,42,311540.26,320797.87,-9257.609999999986,97.11419218587704,-2.885807814122951,1,7417.625238095238,-6.726040186739965,-18.004338394793926,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Finance,Subscription,34,833856.61,,,,,0,24525.194411764707,23.892975823674263,10.669077757685356,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,False,False,False,1,0,high spending deviation
2026-04,Finance,Transaction Fees,33,743790.63,,,,,0,22539.11,5.788639721641044,7.220216606498192,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,HR,Benefits,48,349589.99,322736.84,26853.149999999965,108.320447705939,8.320447705938982,1,7283.124791666666,35.11450605905036,5.494505494505495,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2026-04,HR,Product Sales,27,696417.76,,,,,0,25793.25037037037,1.815867118204204,-10.825688073394495,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,HR,Recruitment,51,305814.87,293297.69,12517.179999999991,104.26773903333503,4.267739033335037,1,5996.37,26.81184691541069,12.915129151291518,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2026-04,HR,Service Revenue,36,915107.97,,,,,0,25419.665833333333,33.798782436323,18.24817518248176,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,False,False,False,1,0,high spending deviation
2026-04,HR,Software,46,232729.81,233995.19,-1265.3800000000049,99.45922820037454,-0.5407717996254559,1,5059.343695652174,-12.197262378939271,-2.011834319526624,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,HR,Subscription,25,716812.11,,,,,0,28672.4844,10.667308617244569,-12.109374999999996,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,HR,Training,38,188875.26,185071.03,3804.2300000000105,102.05555131994456,2.05555131994457,1,4970.401578947369,-11.02853812467363,-19.906323185011708,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,HR,Transaction Fees,28,595611.41,,,,,0,21271.836071428574,-4.190926624177624,-0.5917159763313651,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,IT,Cloud Services,60,1255713.36,1270937.14,-15223.779999999795,98.80216105731242,-1.1978389426875822,1,20928.556,-2.125489320093632,-16.40866873065015,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,IT,Cybersecurity,84,1255471.77,1139386.94,116084.83000000007,110.18835883795543,10.188358837955445,1,14946.0925,19.28130751771556,15.419847328244284,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,IT,Hardware,56,1004117.38,932650.87,71466.51000000001,107.6627291410772,7.662729141077198,1,17930.6675,-21.63515126277456,-24.153498871331823,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-04,IT,Product Sales,46,1097758.87,,,,,0,23864.32326086957,6.694639120727834,1.4705882352941124,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,IT,Service Revenue,48,1212404.1,,,,,0,25258.41875,16.21722673586494,4.981773997569868,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,IT,Software,66,1008922.55,1004336.58,4585.9700000000885,100.45661684452438,0.4566168445243813,1,15286.705303030303,7.297171970327298,-4.038772213247164,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,IT,Subscription,62,1450774.5,,,,,0,23399.58870967742,47.58069538960078,38.63354037267081,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-04,IT,Transaction Fees,61,1444510.25,,,,,0,23680.495901639344,53.36884098321766,41.49484536082473,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-04,Marketing,Advertising,77,2654035.5,2682854.36,-28818.85999999987,98.92581347576392,-1.0741865242360704,1,34467.993506493505,77.84150765982747,-11.719745222929944,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,False,False,False,1,1,high spending deviation
2026-04,Marketing,Content,78,748534.08,777671.28,-29137.20000000007,96.2532755485068,-3.74672445149319,1,9596.590769230768,-12.70773541656255,-11.974921630094046,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Marketing,Events,90,1264659.29,1263414.35,1244.939999999944,100.0985377441692,0.0985377441691986,1,14051.76988888889,3.5303686420707816,2.922490470139773,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Marketing,Product Sales,49,1058458.38,,,,,0,21601.19142857143,-8.183214274789991,-9.631147540983603,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Marketing,Service Revenue,58,1122323.17,,,,,0,19350.39948275862,-5.306697166304816,6.748466257668707,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Marketing,Software,88,1113193.29,1034037.41,79155.88,107.65503058540212,7.655030585402128,1,12649.92375,8.673153352720545,-3.941782898726504,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Marketing,Subscription,57,1316626.18,,,,,0,23098.7049122807,8.17716877459945,2.2931206380857443,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Marketing,Transaction Fees,54,1465055.9,,,,,0,27130.66481481481,27.58994815263129,8.724832214765106,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,False,False,False,1,0,high spending deviation
2026-04,Operations,Logistics,104,2128027.72,2007389.75,120637.9700000002,106.00969343397315,6.009693433973159,1,20461.805,-0.2912686453045143,3.1404958677686,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Operations,Maintenance,98,1424195.1,1464101.97,-39906.86999999988,97.27431075036394,-2.7256892496360674,1,14532.60306122449,4.084307136677533,-1.287073307218796,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Operations,Product Sales,53,987621.85,,,,,0,18634.374528301887,-26.094439546695885,-11.33828996282528,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,False,False,False,1,0,high spending deviation
2026-04,Operations,Service Revenue,54,1100338.63,,,,,0,20376.641296296297,-11.945804522736992,-4.8923679060665375,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Operations,Subscription,60,1283015.8,,,,,0,21383.596666666668,-7.826911018164363,-1.8181818181818232,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Operations,Supplies,102,1175563.75,1087811.44,87752.31000000006,108.06686772847326,8.066867728473241,1,11525.134803921568,4.095849022573949,3.96375990939977,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Operations,Transaction Fees,52,1054891.74,,,,,0,20286.379615384616,-26.392832228734548,-15.675675675675674,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,True,False,False,False,1,0,high spending deviation
2026-04,Operations,Utilities,108,1700622.61,1731044.78,-30422.17000000016,98.242554418494,-1.7574455815059942,1,15746.505648148146,17.43111204024531,11.1492281303602,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Sales,Client Entertainment,90,918296.73,859950.13,58346.59999999998,106.7848818163444,6.784881816344394,1,10203.297,22.1011296963152,8.000000000000005,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2026-04,Sales,Commissions,79,1113973.58,1051741.07,62232.51000000001,105.91709421407305,5.917094214073051,1,14100.931392405064,-3.777603611258997,-5.389221556886228,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Sales,Product Sales,43,1210685.88,,,,,0,28155.48558139535,3.076975653001669,-16.684607104413352,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Sales,Service Revenue,46,1056433.92,,,,,0,22965.954782608693,1.7682436314751029,-4.498269896193767,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Sales,Software,87,971830.16,939964.76,31865.400000000023,103.39006326152058,3.390063261520573,1,11170.461609195405,16.29409829616544,2.8909329829172123,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,True,False,False,False,False,1,0,high budget utilization
2026-04,Sales,Subscription,43,967068.13,,,,,0,22489.95651162791,-11.49237374042192,-13.90433815350389,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Sales,Transaction Fees,54,1303682.38,,,,,0,24142.266296296293,9.858997395475672,5.081081081081088,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-04,Sales,Travel,85,954499.46,974952.47,-20453.01000000001,97.9021531172694,-2.097846882730602,1,11229.405411764705,5.4084543473811735,3.518267929634637,55304473.78,-2.5641910926454736,54653764.03333334,1.1906037181076758,False,False,False,False,False,0,0,
2026-05,Customer Support,Outsourcing,75,933632.58,962485.31,-28852.730000000098,97.00226801383596,-2.997731986164038,1,12448.4344,3.876079247104651,-4.390934844192633,52107467.26,-5.780737617570731,54723949.09333333,-4.781237240153937,False,False,False,False,False,0,0,
2026-05,Customer Support,Product Sales,47,980469.67,,,,,0,20861.05680851064,-15.284407049591058,-6.622516556291395,52107467.26,-5.780737617570731,54723949.09333333,-4.781237240153937,False,False,False,False,False,0,0,
2026-05,Customer Support,Service Revenue,35,794257.59,,,,,0,22693.074,-27.2882525665083,-25.61983471074381,52107467.26,-5.780737617570731,54723949.09333333,-4.781237240153937,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2026-05,Customer Support,Software,101,1088637.53,1059949.52,28688.01000000001,102.7065449305548,2.7065449305548066,1,10778.589405940596,53.61192576326748,34.766493699036324,52107467.26,-5.780737617570731,54723949.09333333,-4.781237240153937,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2026-05,Customer Support,Subscription,50,1015057.92,,,,,0,20301.1584,-6.084564572352483,5.757931844888365,52107467.26,-5.780737617570731,54723949.09333333,-4.781237240153937,False,False,False,False,False,0,0,
2026-05,Customer Support,Support Tools,88,939992.79,919595.19,20397.600000000093,102.21810642571978,2.218106425719788,1,10681.73625,24.55398928154349,9.771309771309763,52107467.26,-5.780737617570731,54723949.09333333,-4.781237240153937,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2026-05,Customer Support,Training,95,729236.71,718468.34,10768.369999999995,101.49879534009808,1.4987953400980751,1,7676.175894736842,33.46605441420271,24.544792425345968,52107467.26,-5.780737617570731,54723949.09333333,-4.781237240153937,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
